Name                          Total    Bin.1,    Bin.2,
apFAB40--apFAB863               716       426       290
apFAB95--BBa_J61104             715       429       286
apFAB101--BBa_J61128            715       420       295
apFAB45--apFAB833               714       421       293
apFAB103--apFAB837              714       412       302
apFAB101--apFAB862              714       444       270
PLTETo1--BBa_J61130             712       409       303
apFAB95--apFAB821               710       413       297
apFAB101--apFAB910              710       421       289
apFAB55--salis-1-3              709       423       286
apFAB47--BBa_J61139             709       406       303
apFAB101--BBa_J61120            708       454       254
apFAB33--apFAB910               708       435       273
PLTETo1--BBa_J61126             707       399       308
apFAB80--apFAB895               706       421       285
apFAB39--apFAB894               706       410       296
apFAB53--apFAB827               706       422       284
lacUV5--salis-3-3               705       417       288
apFAB93--BBa_J61104             704       401       303
lacUV5--salis-2-4               703       435       268
pT7A1--BBa_J61133               703       420       283
apFAB80--BBa_J61129             703       407       296
apFAB45--apFAB857               703       413       290
apFAB42--BBa_J61139             703       401       302
apFAB47--apFAB914               702       391       311
apFAB345--apFAB923              702       425       277
apFAB62--salis-4-2              702       396       306
apFAB40--apFAB876               701       435       266
apFAB67--BBa_J61106             701       392       309
PLTETo1--BBa_J61133             700       391       309
apFAB42--BBa_J61112             700       402       298
PLTETo1--Anderson_RBS           700       400       300
apFAB46--BBa_J61106             700       402       298
apFAB97--BBa_J61136             700       414       286
apFAB53--apFAB883               700       408       292
apFAB61--apFAB848               699       400       299
apFAB95--apFAB883               699       411       288
apFAB81--apFAB923               697       409       288
apFAB31--apFAB854               697       426       271
apFAB96--apFAB860               697       385       312
apFAB92--BBa_J61111             697       403       294
apFAB80--BBa_J61127             696       365       331
apFAB65--apFAB923               696       411       285
apFAB68--apFAB889               695       418       277
apFAB62--salis-2-4              695       407       288
apFAB32--apFAB831               695       410       285
PLTETo1--apFAB832               695       422       273
apFAB54--apFAB894               694       418       276
apFAB95--apFAB866               692       416       276
apFAB31--BBa_J61110             692       403       289
pTrc*--apFAB861                 691       405       286
apFAB40--BBa_J61111             691       397       294
apFAB65--salis-4-2              691       395       296
apFAB94--apFAB820               690       431       259
apFAB92--apFAB860               690       412       278
apFAB85--apFAB884               690       401       289
PLTETo1--BBa_J61110             689       404       285
apFAB345--apFAB842              688       420       268
pLlacO1--apFAB854               688       389       299
apFAB45--BBa_J61129             687       423       264
apFAB40--apFAB826               687       415       272
apFAB53--salis-4-10             687       401       286
apFAB46--BBa_J61118             686       385       301
apFAB29--GSGV_RBS               686       396       290
apFAB100--BBa_J61118            686       409       277
apFAB81--apFAB927               685       418       267
apFAB94--Alon_RBS               684       415       269
apFAB52--apFAB821               684       424       260
apFAB31--BBa_J61104             683       402       281
apFAB61--apFAB842               682       405       277
BBa_J23119--BBa_J61113          682       389       293
apFAB79--BBa_J61129             681       387       294
apFAB50--BBa_J61129             681       397       284
apFAB46--BBa_J61120             681       388       293
apFAB46--apFAB903               681       401       280
pLlacO1--BBa_J61126             680       403       277
apFAB47--salis-3-11             680       420       260
apFAB78--Invitrogen_RBS         680       421       259
apFAB94--apFAB889               679       411       268
apFAB96--apFAB901               679       388       291
apFAB47--apFAB873               679       385       294
pLlacO1--BBa_J61104             679       379       300
apFAB93--apFAB890               679       402       277
apFAB140--apFAB851              679       402       277
apFAB50--apFAB845               678       382       296
apFAB80--apFAB844               678       386       292
apFAB47--BBa_J61107             678       379       299
pT7A1--BBa_J61124               677       393       284
apFAB100--BBa_J61122            677       393       284
apFAB39--salis-2-3              676       413       263
apFAB29--apFAB826               676       419       257
apFAB341--BBa_J61100            676       388       288
apFAB53--apFAB863               676       390       286
apFAB79--BBa_J61132             675       378       297
apFAB30--apFAB917               675       383       292
PLTETo1--BBa_J61129             674       414       260
pTrc*--BBa_J61104               674       404       270
BBa_J23119--BBa_J61132          674       383       291
BBa_J23119--BBa_J61122          673       413       260
BBa_J23116--B0032_RBS           673       405       268
apFAB39--salis-4-4              673       406       267
apFAB55--salis-1-1              671       380       291
apFAB47--BBa_J61120             671       381       290
pLlacO1--apFAB910               670       387       283
apFAB81--apFAB918               670       389       281
PLTETo1--apFAB872               670       383       287
apFAB52--BBa_J61130             669       347       322
apFAB323--salis-1-10            669       395       274
apFAB40--apFAB856               668       383       285
pLlacO1--apFAB821               668       389       279
apFAB50--apFAB910               668       383       285
apFAB48--apFAB834               668       386       282
apFAB57--salis-4-2              667       412       255
apFAB65--salis-1-21             667       384       283
PLTETo1--BBa_J61137             666       399       267
apFAB75--salis-1-21             666       379       287
apFAB29--apFAB916               666       388       278
BBa_J23100--B0032_RBS           666       379       287
apFAB33--salis-1-3              664       387       277
apFAB76--apFAB842               664       407       257
apFAB65--apFAB839               663       369       294
apFAB42--BBa_J61130             662       406       256
apFAB52--BBa_J61132             662       392       270
apFAB52--GSGV_RBS               661       389       272
apFAB78--Alon_RBS               661       397       264
apFAB44--Anderson_RBS           661       407       254
apFAB103--Anderson_RBS          661       383       278
galP1--apFAB861                 661       397       264
apFAB46--BBa_J61111             660       373       287
apFAB94--apFAB904               660       391       269
apFAB52--BBa_J61108             659       386       273
apFAB29--BBa_J61132             659       390       269
apFAB68--apFAB845               659       393       266
apFAB42--BBa_J61126             658       395       263
apFAB44--apFAB889               658       389       269
lacUV5--salis-1-3               658       399       259
apFAB45--apFAB860               657       399       258
pLlacO1--apFAB866               657       349       308
apFAB347--salis-3-3             657       375       282
apFAB79--apFAB862               657       389       268
apFAB94--apFAB857               657       388       269
pTrc*--apFAB901                 655       393       262
apFAB67--Plotkin_RBS            655       381       274
apFAB44--apFAB848               655       360       295
PLTETo1--apFAB860               655       384       271
apFAB68--apFAB901               655       371       284
apFAB95--B0032_RBS              655       394       261
apFAB140--BBa_J61100            654       371       283
apFAB345--apFAB884              654       394       260
apFAB96--salis-4-10             653       378       275
apFAB103--apFAB827              653       371       282
apFAB103--salis-2-3             652       391       261
apFAB96--BBa_J61103             652       374       278
apFAB54--apFAB820               651       397       254
apFAB47--apFAB865               651       395       256
J23101--apFAB842                650       392       258
apFAB82--apFAB842               650       393       257
apFAB93--apFAB862               650       388       262
apFAB56--BBa_J61106             650       406       244
apFAB96--BBa_J61128             650       373       277
apFAB52--salis-4-10             650       387       263
apFAB45--apFAB845               649       392       257
apFAB76--Invitrogen_RBS         649       389       260
apFAB85--salis-4-4              649       373       276
apFAB321--B0034_RBS             649       395       254
apFAB31--apFAB860               648       383       265
apFAB32--apFAB866               648       384       264
apFAB61--apFAB820               647       413       234
pT7A1--B0032_RBS                646       379       267
apFAB93--salis-4-10             645       380       265
apFAB45--BBa_J61112             643       380       263
apFAB93--BBa_J61139             642       365       277
apFAB85--apFAB910               642       396       246
apFAB39--B0030_RBS              641       386       255
apFAB32--apFAB826               641       370       271
apFAB341--apFAB837              641       395       246
apFAB45--apFAB831               641       352       289
apFAB140--Invitrogen_RBS        641       363       278
apFAB140--salis-2-4             641       403       238
apFAB52--apFAB910               640       361       279
apFAB29--apFAB856               640       381       259
apFAB65--salis-4-4              639       366       273
apFAB32--apFAB832               639       347       292
apFAB56--Plotkin_RBS            639       371       268
apFAB317--salis-1-10            639       388       251
apFAB44--apFAB917               639       372       267
apFAB341--apFAB904              638       395       243
pLlacO1--salis-3-11             638       374       264
apFAB75--apFAB916               638       375       263
apFAB42--apFAB845               638       381       257
apFAB100--BBa_J61104            638       390       248
apFAB100--BBa_J61126            638       370       268
apFAB36--apFAB876               638       357       281
apFAB80--apFAB821               637       367       270
apFAB46--BBa_J61107             637       387       250
apFAB81--JBEI_RBS               636       373       263
apFAB77--salis-4-4              636       411       225
apFAB36--apFAB826               636       376       260
apFAB36--BBa_J61128             636       371       265
apFAB36--apFAB821               635       361       274
apFAB52--apFAB954               634       375       259
apFAB93--apFAB860               634       369       265
apFAB48--apFAB851               634       400       234
apFAB39--apFAB923               633       377       256
pT7A1--BBa_J61107               633       380       253
apFAB85--salis-4-10             633       369       264
apFAB323--salis-1-3             633       378       255
apFAB32--BBa_J61122             633       374       259
apFAB47--apFAB821               633       370       263
apFAB45--apFAB848               632       381       251
apFAB317--JBEI_RBS              632       383       249
apFAB93--apFAB903               632       363       269
apFAB92--apFAB820               631       377       254
pTrc*--BBa_J61137               630       404       226
apFAB81--apFAB892               630       385       245
apFAB76--salis-1-3              630       373       257
BBa_J23108--B0032_RBS           630       372       258
apFAB101--B0032_RBS             630       360       270
apFAB62--Plotkin_RBS            629       377       252
apFAB80--BBa_J61111             629       379       250
apFAB65--salis-2-4              629       371       258
apFAB80--apFAB903               629       376       253
apFAB93--apFAB867               629       388       241
apFAB79--apFAB820               629       351       278
BBa_J23119--BBa_J61110          629       375       254
apFAB77--Plotkin_RBS            629       363       266
apFAB342--B0030_RBS             629       370       259
apFAB66--apFAB833               628       365       263
apFAB42--BBa_J61132             628       374       254
apFAB93--apFAB854               628       383       245
apFAB85--apFAB833               628       387       241
apFAB94--BBa_J61115             627       357       270
apFAB85--apFAB832               627       369       258
apFAB95--apFAB910               627       351       276
apFAB55--salis-1-10             627       350       277
apFAB100--BBa_J61111            626       356       270
apFAB29--apFAB876               626       398       228
apFAB345--salis-2-3             623       349       274
galP1--salis-1-1                623       358       265
apFAB29--BBa_J61115             623       371       252
apFAB36--apFAB867               622       327       295
apFAB61--apFAB834               622       387       235
PLTETo1--BBa_J61113             621       363       258
pT7A1--apFAB866                 620       359       261
apFAB341--apFAB912              620       383       237
apFAB94--apFAB833               619       370       249
apFAB94--salis-1-21             619       391       228
apFAB53--apFAB916               618       362       256
PLTETo1--apFAB914               618       382       236
apFAB79--BBa_J61112             617       383       234
apFAB79--apFAB865               616       362       254
apFAB39--Invitrogen_RBS         616       388       228
apFAB57--JBEI_RBS               616       360       256
apFAB95--apFAB860               615       373       242
galP1--apFAB839                 615       366       249
apFAB47--apFAB903               615       378       237
apFAB31--apFAB927               614       344       270
lacUV5--Alon_RBS                614       378       236
pT7A1--BBa_J61119               614       371       243
apFAB103--B0034_RBS             614       380       234
apFAB92--Anderson_RBS           613       357       256
apFAB81--salis-3-11             613       366       247
PLTETo1--apFAB865               613       351       262
apFAB31--apFAB883               613       379       234
apFAB50--BBa_J61132             612       351       261
lacUV5--BBa_J61109              612       374       238
apFAB79--BBa_J61104             612       377       235
BBa_J23117--B0032_RBS           611       388       223
apFAB92--apFAB834               611       347       264
apFAB42--apFAB894               610       340       270
apFAB54--Anderson_RBS           610       354       256
apFAB94--apFAB851               610       356       254
apFAB47--BBa_J61104             610       361       249
apFAB30--apFAB839               609       337       272
BBa_J23119--salis-1-3           608       362       246
apFAB40--apFAB861               608       382       226
apFAB40--apFAB827               608       347       261
apFAB55--Bujard_RBS             608       362       246
pT7A1--apFAB871                 607       364       243
apFAB96--apFAB832               607       364       243
apFAB42--BBa_J61128             607       337       270
pTrc*--GSGV_RBS                 606       367       239
apFAB56--apFAB833               606       372       234
apFAB31--GSGV_RBS               605       367       238
pTrc*--salis-4-10               605       335       270
PLTETo1--salis-3-11             605       337       268
apFAB48--apFAB837               605       352       253
pTrc*--BBa_J61127               605       354       251
apFAB100--BBa_J61127            604       349       255
apFAB29--apFAB844               603       369       234
apFAB302--B0034_RBS             603       362       241
apFAB30--apFAB923               603       362       241
pT7A1--BBa_J61118               603       355       248
apFAB97--apFAB884               602       359       243
apFAB36--apFAB862               602       376       226
apFAB39--apFAB851               602       351       251
apFAB80--BBa_J61110             601       355       246
apFAB100--BBa_J61110            601       336       265
apFAB100--apFAB857              601       349       252
apFAB47--apFAB844               601       328       273
apFAB52--apFAB832               600       354       246
BBa_J23102--B0032_RBS           600       353       247
pT7A1--BBa_J61130               599       334       265
apFAB52--B0032_RBS              599       359       240
apFAB50--apFAB927               598       371       227
apFAB61--salis-2-3              597       363       234
apFAB100--apFAB876              597       330       267
apFAB79--BBa_J61111             596       368       228
apFAB101--apFAB901              596       355       241
apFAB92--salis-4-7              596       369       227
BBa_J23119--apFAB857            596       369       227
BBa_J23119--Alon_RBS            596       371       225
apFAB47--apFAB867               596       363       233
apFAB95--BBa_J61109             595       339       256
apFAB80--BBa_J61118             594       356       238
apFAB48--apFAB923               594       348       246
apFAB45--salis-4-7              594       354       240
apFAB52--apFAB862               594       357       237
apFAB46--apFAB826               591       356       235
apFAB47--apFAB927               591       335       256
apFAB93--BBa_J61122             591       357       234
apFAB103--apFAB916              591       341       250
apFAB95--BBa_J61126             590       342       248
apFAB94--apFAB916               590       355       235
apFAB61--salis-4-10             590       328       262
apFAB68--salis-4-7              590       339       251
PLTETo1--apFAB910               590       358       232
apFAB36--apFAB820               590       349       241
apFAB40--apFAB832               590       338       252
apFAB46--BBa_J61126             589       358       231
apFAB32--apFAB857               588       359       229
apFAB92--BBa_J61112             588       360       228
apFAB44--apFAB904               587       368       219
J23101--salis-1-1               587       368       219
apFAB53--BBa_J61106             586       350       236
apFAB306--B0034_RBS             586       345       241
apFAB50--BBa_J61106             586       353       233
apFAB53--apFAB842               586       333       253
apFAB47--BBa_J61127             585       335       250
apFAB341--apFAB839              585       362       223
apFAB89--salis-3-3              585       339       246
apFAB48--apFAB916               584       357       227
apFAB54--apFAB832               583       338       245
apFAB45--BBa_J61132             582       330       252
BBa_J23119--apFAB833            582       365       217
apFAB66--apFAB912               582       371       211
apFAB30--apFAB820               581       330       251
apFAB46--apFAB872               581       329       252
apFAB47--BBa_J61100             581       371       210
apFAB44--apFAB832               581       341       240
apFAB31--BBa_J61132             581       357       224
apFAB95--BBa_J61101             580       339       241
apFAB52--apFAB856               580       352       228
apFAB42--BBa_J61110             580       332       248
pT7A1--salis-3-11               579       342       237
apFAB67--apFAB831               579       306       273
apFAB48--salis-1-10             579       355       224
apFAB129--salis-4-2             579       341       238
pT7A1--apFAB890                 579       346       233
pLlacO1--BBa_J61112             579       373       206
apFAB53--apFAB837               578       341       237
apFAB317--salis-4-2             577       311       266
apFAB39--apFAB833               577       327       250
apFAB45--apFAB884               577       346       231
apFAB79--salis-4-7              577       343       234
apFAB52--apFAB895               576       338       238
apFAB47--apFAB854               576       343       233
apFAB317--salis-1-1             576       347       229
apFAB323--salis-4-2             576       329       247
apFAB42--BBa_J61106             575       339       236
apFAB85--BBa_J61104             575       330       245
apFAB56--salis-4-7              575       347       228
apFAB92--salis-4-10             575       333       242
apFAB32--apFAB910               574       344       230
pT7A1--apFAB894                 573       349       224
apFAB62--salis-1-5              573       342       231
apFAB68--apFAB831               572       331       241
apFAB347--Bujard_RBS            572       304       268
apFAB32--GSGV_RBS               572       331       241
apFAB48--apFAB912               570       334       236
apFAB101--apFAB826              570       343       227
BBa_J23113--B0032_RBS           569       353       216
apFAB92--apFAB869               568       325       243
apFAB80--apFAB862               568       314       254
lacUV5--apFAB839                567       332       235
apFAB39--salis-4-10             567       342       225
apFAB92--BBa_J61137             567       320       247
apFAB96--apFAB854               566       351       215
apFAB68--apFAB865               566       333       233
apFAB101--BBa_J61118            565       333       232
apFAB101--apFAB892              564       336       228
apFAB56--salis-4-4              564       317       247
apFAB95--BBa_J61129             564       342       222
apFAB317--salis-1-3             563       352       211
PLTETo1--apFAB857               562       342       220
apFAB45--apFAB861               561       312       249
apFAB341--apFAB851              561       333       228
apFAB79--BBa_J61113             560       325       235
apFAB48--apFAB863               560       329       231
apFAB92--apFAB923               559       311       248
apFAB36--BBa_J61129             559       315       244
apFAB80--BBa_J61115             558       302       256
apFAB85--salis-4-7              558       330       228
apFAB317--salis-1-5             557       352       205
apFAB52--BBa_J61137             556       310       246
apFAB323--salis-1-1             556       347       209
apFAB52--apFAB845               556       300       256
apFAB80--apFAB901               555       315       240
J23101--B0032_RBS               555       326       229
apFAB39--apFAB884               554       331       223
apFAB48--salis-2-4              554       350       204
apFAB36--salis-4-10             554       303       251
apFAB45--BBa_J61126             553       347       206
apFAB81--apFAB834               553       353       200
apFAB81--apFAB860               553       302       251
PLTETo1--apFAB833               553       315       238
apFAB30--Plotkin_RBS            552       341       211
apFAB42--apFAB872               552       339       213
apFAB94--apFAB917               552       327       225
apFAB39--apFAB839               552       326       226
PLTETo1--apFAB954               552       311       241
apFAB95--BBa_J61136             550       336       214
apFAB101--apFAB867              550       310       240
apFAB32--apFAB876               549       319       230
apFAB100--apFAB909              548       324       224
apFAB347--JBEI_RBS              548       303       245
apFAB97--apFAB916               548       333       215
apFAB96--apFAB892               548       328       220
apFAB81--apFAB867               548       332       216
apFAB79--apFAB876               547       319       228
apFAB97--salis-2-4              547       324       223
apFAB341--apFAB884              547       317       230
apFAB79--apFAB917               547       318       229
PLTETo1--BBa_J61127             546       341       205
apFAB115--B0034_RBS             546       317       229
apFAB44--apFAB884               546       330       216
apFAB345--Plotkin_RBS           546       315       231
apFAB61--apFAB833               546       299       247
pT7A1--GSG_RBS                  545       327       218
pLlacO1--BBa_J61107             545       324       221
apFAB45--BBa_J61111             545       327       218
apFAB42--apFAB867               545       294       251
apFAB101--BBa_J61124            545       318       227
apFAB53--salis-4-7              544       334       210
apFAB33--salis-1-1              544       305       239
apFAB61--salis-1-3              543       326       217
apFAB50--apFAB831               543       333       210
apFAB95--apFAB892               543       327       216
apFAB317--B0030_RBS             543       320       223
apFAB65--salis-2-3              542       312       230
pLlacO1--Alon_RBS               542       298       244
apFAB31--BBa_J61115             542       323       219
apFAB56--apFAB909               542       321       221
apFAB42--BBa_J61107             541       324       217
apFAB40--BBa_J61115             541       346       195
apFAB42--apFAB910               541       312       229
apFAB66--salis-1-21             541       312       229
apFAB40--apFAB923               541       358       183
apFAB36--apFAB909               540       319       221
apFAB40--apFAB892               540       343       197
pT7A1--BBa_J61134               540       318       222
apFAB45--apFAB863               539       314       225
apFAB45--BBa_J61115             539       318       221
apFAB96--apFAB865               539       310       229
pT7A1--apFAB843                 538       330       208
pLlacO1--apFAB912               538       296       242
apFAB93--apFAB923               537       322       215
apFAB39--apFAB912               537       327       210
apFAB79--apFAB964               537       292       245
apFAB44--salis-4-10             536       342       194
apFAB139--salis-1-10            536       297       239
PLTETo1--B0032_RBS              536       332       204
apFAB66--apFAB889               535       322       213
apFAB92--apFAB863               535       317       218
BBa_J23119--apFAB876            535       336       199
apFAB79--BBa_J61109             535       322       213
apFAB31--apFAB910               535       317       218
PLTETo1--BBa_J61132             534       321       213
apFAB39--apFAB848               534       327       207
apFAB100--apFAB927              534       311       223
apFAB92--apFAB889               534       304       230
apFAB39--apFAB842               533       335       198
pT7A1--apFAB964                 533       328       205
apFAB42--BBa_J61111             533       325       208
PLTETo1--apFAB873               532       295       237
PLTETo1--BBa_J61111             532       330       202
pTrc*--BBa_J61111               531       314       217
apFAB93--apFAB845               531       327       204
apFAB52--apFAB901               531       292       239
apFAB101--apFAB821              531       306       225
apFAB32--apFAB844               530       298       232
apFAB40--salis-4-10             530       326       204
apFAB81--apFAB883               529       326       203
galP1--salis-1-3                529       327       202
apFAB29--apFAB821               529       314       215
lacUV5--JBEI_RBS                529       299       230
apFAB89--salis-1-10             529       289       240
apFAB81--apFAB964               528       295       233
BBa_J23114--B0032_RBS           528       317       211
apFAB46--apFAB883               528       311       217
apFAB80--Anderson_RBS           527       321       206
lacUV5--salis-1-21              527       310       217
apFAB96--GSGV_RBS               527       297       230
apFAB95--apFAB856               527       285       242
apFAB101--apFAB865              527       329       198
apFAB47--apFAB883               526       285       241
apFAB39--apFAB904               525       310       215
pT7A1--apFAB895                 525       301       224
apFAB47--apFAB860               525       306       219
lacUV5--salis-4-2               525       315       210
pTrc*--apFAB842                 524       320       204
apFAB36--apFAB851               524       315       209
apFAB54--salis-4-10             523       314       209
apFAB46--BBa_J61112             523       300       223
apFAB36--BBa_J61112             523       335       188
apFAB100--apFAB923              523       292       231
apFAB79--apFAB857               522       310       212
apFAB46--apFAB831               522       315       207
apFAB103--apFAB848              522       315       207
apFAB93--apFAB842               522       286       236
apFAB56--apFAB831               522       315       207
apFAB80--salis-4-10             521       299       222
apFAB36--BBa_J61126             520       314       206
apFAB44--Plotkin_RBS            520       312       208
apFAB85--apFAB839               519       285       234
apFAB32--apFAB837               518       297       221
apFAB52--apFAB894               517       276       241
apFAB46--apFAB827               517       306       211
apFAB31--BBa_J61113             517       275       242
apFAB81--apFAB826               516       316       200
apFAB46--apFAB860               516       311       205
apFAB46--apFAB918               515       284       231
apFAB92--apFAB848               515       309       206
apFAB66--apFAB848               514       298       216
pLlacO1--Plotkin_RBS            514       304       210
apFAB97--salis-2-3              514       314       200
pT7A1--BBa_J61101               514       322       192
apFAB40--apFAB918               513       308       205
apFAB341--apFAB916              513       297       216
apFAB36--BBa_J61139             513       303       210
galP1--BBa_J61107               512       291       221
apFAB94--salis-2-4              512       320       192
apFAB39--Plotkin_RBS            511       307       204
apFAB46--apFAB867               511       300       211
apFAB44--apFAB916               511       314       197
apFAB42--GSGV_RBS               511       296       215
apFAB95--apFAB894               510       309       201
PLTETo1--apFAB856               510       310       200
apFAB79--GSGV_RBS               509       286       223
apFAB80--BBa_J61132             509       283       226
apFAB36--BBa_J61136             509       314       195
apFAB45--BBa_J61122             509       301       208
apFAB66--salis-4-2              509       310       199
BBa_J23119--salis-1-10          508       300       208
apFAB94--apFAB912               508       295       213
PLTETo1--salis-4-7              508       290       218
pTrc*--apFAB832                 508       281       227
apFAB54--apFAB909               507       309       198
apFAB94--salis-3-3              507       321       186
apFAB76--salis-1-5              506       276       230
apFAB92--apFAB857               506       290       216
pT7A1--BBa_J61129               505       312       193
J23101--B0030_RBS               505       324       181
pT7A1--apFAB821                 505       303       202
apFAB61--apFAB904               504       311       193
apFAB54--apFAB845               504       304       200
apFAB29--apFAB910               504       303       201
apFAB44--apFAB923               504       293       211
apFAB56--apFAB923               504       293       211
apFAB29--apFAB833               504       304       200
pLlacO1--apFAB831               503       296       207
apFAB40--apFAB909               503       317       186
apFAB101--apFAB820              503       289       214
apFAB96--BBa_J61137             502       312       190
apFAB81--apFAB854               502       282       220
apFAB39--apFAB916               502       289       213
apFAB95--BBa_J61118             502       334       168
apFAB53--apFAB884               502       295       207
apFAB42--BBa_J61115             501       293       208
apFAB96--apFAB867               501       281       220
apFAB33--Bujard_RBS             501       293       208
BBa_J23119--BBa_J61108          500       273       227
pLlacO1--BBa_J61106             500       293       207
apFAB57--salis-1-1              500       313       187
apFAB50--BBa_J61107             500       274       226
apFAB39--apFAB917               500       292       208
apFAB96--apFAB909               499       279       220
pT7A1--BBa_J61131               499       279       220
apFAB323--salis-1-5             499       290       209
apFAB95--apFAB831               499       281       218
apFAB54--salis-4-7              499       298       201
apFAB101--apFAB883              497       302       195
apFAB29--apFAB901               497       291       206
apFAB79--BBa_J61108             496       308       188
apFAB52--apFAB927               496       298       198
apFAB95--BBa_J61132             495       278       217
pT7A1--apFAB868                 495       280       215
BBa_J23119--apFAB848            495       299       196
apFAB42--BBa_J61113             494       288       206
apFAB101--apFAB909              493       306       187
apFAB93--apFAB826               493       274       219
apFAB52--apFAB820               492       263       229
apFAB44--apFAB851               492       310       182
apFAB95--apFAB867               490       291       199
apFAB95--BBa_J61112             490       293       197
apFAB40--BBa_J61132             489       291       198
apFAB81--apFAB832               489       303       186
apFAB39--GSGV_RBS               488       291       197
pLlacO1--apFAB917               488       277       211
pTrc*--apFAB845                 487       275       212
apFAB33--salis-1-10             487       275       212
apFAB55--salis-4-2              486       281       205
apFAB140--salis-2-3             486       289       197
pLlacO1--apFAB884               485       297       188
BBa_J23105--B0032_RBS           485       309       176
apFAB32--apFAB834               484       279       205
apFAB45--salis-4-4              484       268       216
apFAB92--apFAB827               484       280       204
apFAB42--BBa_J61127             483       290       193
J23101--salis-1-10              483       281       202
apFAB50--apFAB923               483       275       208
apFAB94--apFAB884               482       291       191
apFAB52--BBa_J61122             482       289       193
apFAB94--apFAB863               481       288       193
apFAB101--BBa_J61139            481       288       193
apFAB97--salis-1-5              481       287       194
apFAB95--apFAB854               481       296       185
apFAB31--apFAB826               480       268       212
apFAB36--apFAB889               480       295       185
apFAB80--apFAB954               480       260       220
lacUV5--salis-1-5               480       284       196
apFAB317--B0034_RBS             478       282       196
apFAB46--BBa_J61104             477       279       198
apFAB62--salis-3-3              475       267       208
apFAB45--apFAB923               475       281       194
pLlacO1--apFAB871               474       270       204
apFAB103--apFAB912              474       258       216
apFAB323--salis-3-3             474       270       204
apFAB36--salis-4-4              473       282       191
apFAB40--apFAB857               473       266       207
apFAB79--BBa_J61126             473       263       210
apFAB40--apFAB834               473       297       176
apFAB61--apFAB923               472       288       184
apFAB47--apFAB868               472       310       162
apFAB321--Bujard_RBS            472       285       187
apFAB80--apFAB820               472       264       208
BBa_J23119--apFAB917            471       324       147
apFAB61--Anderson_RBS           471       300       171
pTrc*--apFAB848                 470       292       178
apFAB48--apFAB889               470       270       200
apFAB92--apFAB917               469       289       180
galP1--salis-1-5                469       303       166
apFAB101--apFAB860              469       256       213
apFAB40--BBa_J61137             468       286       182
apFAB95--apFAB901               468       273       195
apFAB67--apFAB857               468       266       202
apFAB92--apFAB837               468       261       207
apFAB140--B0034_RBS             467       280       187
apFAB55--salis-1-5              467       289       178
apFAB56--apFAB884               467       281       186
apFAB48--apFAB833               467       303       164
BBa_J23107--BBa_J61136          466       273       193
apFAB48--apFAB820               466       277       189
apFAB42--BBa_J61137             466       257       209
apFAB50--apFAB876               466       271       195
apFAB40--BBa_J61118             465       286       179
pTrc*--apFAB827                 465       295       170
apFAB42--Anderson_RBS           465       257       208
apFAB67--apFAB832               464       290       174
pT7A1--BBa_J61125               463       269       194
apFAB36--apFAB865               463       263       200
apFAB95--BBa_J61108             462       276       186
apFAB80--apFAB848               462       288       174
apFAB101--apFAB954              462       281       181
apFAB57--Bujard_RBS             462       279       183
apFAB29--apFAB860               461       293       168
apFAB81--apFAB865               461       269       192
apFAB47--apFAB856               461       260       201
pLlacO1--apFAB889               461       270       191
J23101--salis-1-3               461       267       194
apFAB96--BBa_J61108             459       260       199
apFAB40--apFAB851               458       270       188
pLlacO1--BBa_J61100             458       268       190
apFAB31--Anderson_RBS           458       260       198
apFAB95--apFAB845               457       274       183
apFAB61--BBa_J61100             457       261       196
apFAB33--apFAB842               457       269       188
apFAB32--apFAB884               457       242       215
galP1--salis-3-3                457       274       183
BBa_J23106--B0032_RBS           457       261       196
PLTETo1--BBa_J61122             456       257       199
apFAB52--BBa_J61115             456       272       184
apFAB103--apFAB842              455       273       182
apFAB36--apFAB832               455       289       166
pT7A1--salis-4-10               453       274       179
apFAB97--salis-4-2              453       283       170
apFAB79--apFAB861               453       257       196
apFAB29--apFAB909               453       287       166
apFAB79--apFAB892               452       283       169
apFAB36--BBa_J61132             452       289       163
apFAB36--BBa_J61110             452       255       197
apFAB93--apFAB883               452       282       170
apFAB42--apFAB860               451       271       180
apFAB65--apFAB884               451       257       194
apFAB93--apFAB832               450       261       189
apFAB103--apFAB845              449       283       166
apFAB66--apFAB839               449       268       181
pLlacO1--apFAB916               449       262       187
apFAB101--apFAB845              448       274       174
pLlacO1--BBa_J61134             447       270       177
apFAB79--BBa_J61115             445       257       188
apFAB66--salis-3-3              445       281       164
apFAB81--apFAB894               445       261       184
apFAB54--apFAB857               445       263       182
apFAB100--Anderson_RBS          444       256       188
apFAB45--apFAB916               443       271       172
apFAB57--salis-3-3              443       268       175
apFAB68--apFAB876               443       262       181
PLTETo1--apFAB844               442       246       196
apFAB81--apFAB820               440       257       183
apFAB95--apFAB862               439       256       183
apFAB79--salis-4-10             439       264       175
apFAB80--BBa_J61122             439       269       170
apFAB33--salis-3-3              439       266       173
apFAB47--BBa_J61122             439       258       181
apFAB50--apFAB884               439       243       196
apFAB45--BBa_J61127             438       257       181
BBa_J23119--salis-1-5           437       282       155
apFAB68--apFAB820               437       247       190
apFAB44--apFAB863               436       275       161
apFAB96--BBa_J61104             436       245       191
pLlacO1--apFAB833               436       265       171
apFAB80--salis-4-7              436       240       196
pT7A1--apFAB854                 435       276       159
